# x 	 y
0 	 0.0000000000000000
1 	 0.0000000000000000
2 	 0.0000000000000000
3 	 0.0000000000000000
4 	 0.0000000000000000
5 	 0.0000000000000000
6 	 0.0000000000000000
7 	 0.0000000000000000
8 	 0.0000000000000000
9 	 0.0000000000000000
10 	 0.0000000000000000
11 	 0.1000000000000000
12 	 0.1000000000000000
13 	 0.1000000000000000
14 	 0.1000000000000000
15 	 0.1000000000000000
16 	 0.1000000000000000
17 	 0.1000000000000000
18 	 0.1000000000000000
19 	 0.1000000000000000
20 	 0.1000000000000000
21 	 0.2000000000000000
22 	 0.2000000000000000
23 	 0.2000000000000000
24 	 0.2000000000000000
25 	 0.2000000000000000
26 	 0.2000000000000000
27 	 0.2000000000000000
28 	 0.2000000000000000
29 	 0.2000000000000000
30 	 0.2000000000000000
31 	 0.2000000000000000
32 	 0.3000000000000000
33 	 0.3000000000000000
34 	 0.3000000000000000
35 	 0.3000000000000000
36 	 0.3000000000000000
37 	 0.3000000000000000
38 	 0.3000000000000000
39 	 0.3000000000000000
40 	 0.3000000000000000
41 	 0.4000000000000000
42 	 0.4000000000000000
43 	 0.4000000000000000
44 	 0.4000000000000000
45 	 0.4000000000000000
46 	 0.4000000000000000
47 	 0.4000000000000000
48 	 0.4000000000000000
49 	 0.4000000000000000
50 	 0.4000000000000000
51 	 0.5000000000000000
52 	 0.5000000000000000
53 	 0.5000000000000000
54 	 0.5000000000000000
55 	 0.5000000000000000
56 	 0.5000000000000000
57 	 0.5000000000000000
58 	 0.5000000000000000
59 	 0.5000000000000000
60 	 0.5000000000000000
61 	 0.5000000000000000
62 	 0.6000000000000001
63 	 0.6000000000000001
64 	 0.6000000000000001
65 	 0.6000000000000001
66 	 0.6000000000000001
67 	 0.6000000000000001
68 	 0.6000000000000001
69 	 0.6000000000000001
70 	 0.6000000000000001
71 	 0.7000000000000001
72 	 0.7000000000000001
73 	 0.7000000000000001
74 	 0.7000000000000001
75 	 0.7000000000000001
76 	 0.7000000000000001
77 	 0.7000000000000001
78 	 0.7000000000000001
79 	 0.7000000000000001
80 	 0.7000000000000001
81 	 0.8000000000000000
82 	 0.8000000000000000
83 	 0.8000000000000000
84 	 0.8000000000000000
85 	 0.8000000000000000
86 	 0.8000000000000000
87 	 0.8000000000000000
88 	 0.8000000000000000
89 	 0.8000000000000000
90 	 0.8000000000000000
91 	 0.9000000000000000
92 	 0.9000000000000000
93 	 0.9000000000000000
94 	 0.9000000000000000
95 	 0.9000000000000000
96 	 0.9000000000000000
97 	 0.9000000000000000
98 	 0.9000000000000000
99 	 0.9000000000000000
